vintage_year,target_year,assumed_tfr_mid,assumed_tfr_high,assumed_tfr_low,forecast_source_url,forecast_published_date,notes
2017,2050,1.4409,1.6381,1.2524,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2051,1.4413,1.6387,1.2527,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2052,1.4416,1.6393,1.2529,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2053,1.4418,1.6399,1.2528,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2054,1.4419,1.6405,1.2526,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2055,1.4420,1.6410,1.2523,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2056,1.4420,1.6416,1.2519,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2057,1.4421,1.6421,1.2516,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2058,1.4421,1.6427,1.2513,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2059,1.4422,1.6432,1.2510,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2060,1.4424,1.6437,1.2508,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2061,1.4425,1.6441,1.2507,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2062,1.4427,1.6444,1.2506,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2063,1.4429,1.6448,1.2507,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2064,1.4431,1.6450,1.2508,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2017,2065,1.4433,1.6452,1.2510,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2017/pp29_gaiyou.pdf,2017-04,
2023,2020,1.3298,1.3298,1.3298,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2021,1.3048,1.4556,1.1665,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2022,1.2480,1.3936,1.1136,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2023,1.2251,1.3721,1.0891,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2024,1.2681,1.4276,1.1206,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2025,1.2713,1.4391,1.1165,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2026,1.2759,1.4526,1.1137,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2027,1.2859,1.4721,1.1158,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2028,1.2973,1.4932,1.1193,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2029,1.3069,1.5123,1.1216,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2030,1.3152,1.5300,1.1228,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2031,1.3223,1.5461,1.1233,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2032,1.3277,1.5602,1.1227,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2033,1.3307,1.5710,1.1205,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2034,1.3326,1.5801,1.1181,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2035,1.3336,1.5873,1.1154,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2036,1.3339,1.5928,1.1127,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2037,1.3338,1.5970,1.1103,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2038,1.3338,1.6005,1.1085,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2039,1.3338,1.6033,1.1073,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2040,1.3341,1.6056,1.1067,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2041,1.3347,1.6077,1.1067,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2042,1.3354,1.6095,1.1070,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2043,1.3364,1.6113,1.1076,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2044,1.3375,1.6130,1.1085,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2045,1.3388,1.6145,1.1097,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2046,1.3401,1.6161,1.1110,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2047,1.3415,1.6174,1.1124,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2048,1.3429,1.6187,1.1140,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2049,1.3442,1.6197,1.1155,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2050,1.3453,1.6206,1.1169,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2051,1.3464,1.6215,1.1181,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2052,1.3473,1.6222,1.1190,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2053,1.3479,1.6228,1.1198,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2054,1.3485,1.6234,1.1203,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2055,1.3490,1.6239,1.1207,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2056,1.3493,1.6242,1.1211,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2057,1.3497,1.6247,1.1213,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2058,1.3500,1.6252,1.1214,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2059,1.3503,1.6257,1.1215,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2060,1.3506,1.6263,1.1216,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2061,1.3510,1.6270,1.1218,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2062,1.3515,1.6278,1.1220,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2063,1.3520,1.6287,1.1222,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2064,1.3526,1.6297,1.1226,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2065,1.3533,1.6307,1.1230,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2066,1.3541,1.6318,1.1235,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2067,1.3549,1.6329,1.1241,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2068,1.3557,1.6340,1.1247,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2069,1.3565,1.6351,1.1253,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
2023,2070,1.3573,1.6362,1.1259,https://www.ipss.go.jp/pp-zenkoku/j/zenkoku2023/pp2023_gaiyou.pdf,2023-04-26,
